timestamp,ax,ay,az,gx,gy,gz
36.6,0.159,0.107,0.946,7.044,-3.871,-3.751
36.62,-0.027,0.183,1.172,-0.302,-4.522,-8.997
36.64,-0.165,-0.19,0.874,-7.185,4.284,9.365
36.66,0.113,0.16,1.194,-4.525,-0.951,8.087
36.68,-0.192,-0.16,1.034,-1.865,-9.804,-7.435
36.7,0.187,0.197,1.114,-8.046,-8.575,-2.426
36.72,0.014,-0.075,0.817,-1.886,1.779,6.213
36.74,0.053,-0.146,1.156,4.876,-3.268,-4.582
36.76,-0.198,0.134,1.181,7.178,7.828,5.665
36.78,0.011,0.011,1.074,7.659,3.543,-9.901
36.8,0.166,0.02,1.092,-3.997,4.324,-1.243
36.82,0.14,-0.14,1.147,-1.861,-2.723,-2.586
36.84,0.113,0.105,1.133,-2.546,5.96,9.929
36.86,0.06,0.179,0.821,-1.624,7.449,-0.129
36.88,-0.18,-0.188,0.928,0.117,-1.108,7.964
36.9,-0.087,-0.115,1.074,-2.421,-6.154,3.636
36.92,-0.09,0.056,1.068,5.953,-8.251,-6.685
36.94,0.074,-0.164,0.834,3.847,-6.032,-4.871
36.96,-0.14,0.04,1.112,-0.668,1.132,-5.258
36.98,-0.079,-0.198,0.97,-3.855,-5.06,-9.657
37.0,-0.181,-0.14,0.924,5.847,-9.208,1.271
37.02,0.196,0.176,0.955,9.22,-9.366,-8.256
37.04,0.001,0.191,0.997,6.203,-1.394,1.255
37.06,-0.002,-0.082,1.103,-2.32,-8.079,-5.104
37.08,0.054,0.139,1.159,0.143,-8.683,-7.552
37.1,-0.025,-0.167,1.019,2.025,4.885,-3.061
37.12,-0.164,0.156,0.886,-7.659,-8.738,-3.691
37.14,-0.103,0.179,1.035,3.669,-6.454,-3.972
37.16,0.127,0.004,1.186,-4.952,-2.57,-7.264
37.18,0.191,-0.194,0.889,-1.114,9.031,-6.815
37.2,0.163,-0.087,1.159,-6.849,8.759,-0.554
37.22,-0.194,-0.009,1.198,-2.135,-3.375,0.063
37.24,-0.189,0.129,1.143,6.76,-3.428,8.258
37.26,-0.156,0.079,0.998,-4.55,-9.319,-5.711
37.28,0.006,0.03,0.811,4.517,2.223,2.595
37.3,-0.077,-0.087,1.088,-3.227,1.175,1.852
37.32,-0.196,-0.084,1.101,1.851,-7.795,-4.953
37.34,0.117,0.12,0.993,8.501,-2.564,-2.439
37.36,-0.091,-0.19,0.812,6.689,-1.197,3.698
37.38,0.09,-0.189,1.141,-9.566,-4.682,3.662
37.4,0.1,0.0,0.898,6.449,4.255,-3.322
37.42,-0.033,0.13,0.906,-1.07,3.33,5.823
37.44,0.102,0.087,0.915,-6.899,-8.491,5.441
37.46,-0.173,0.036,0.896,9.496,2.726,-9.014
37.48,0.082,0.003,0.901,-4.24,1.41,-5.453
37.5,0.092,0.164,0.878,-0.262,6.345,3.312
37.52,0.101,0.184,1.039,5.601,-1.185,-5.816
37.54,-0.197,-0.121,1.092,1.861,-7.031,0.228
37.56,-0.129,-0.051,0.955,-9.195,-4.323,-8.414
37.58,-0.03,-0.029,1.111,-0.497,-7.105,-7.413
37.6,-0.16,-0.141,0.874,2.398,2.245,1.486
37.62,-0.096,-0.129,1.047,7.193,-4.356,-1.339
37.64,-0.175,0.18,0.953,3.348,5.88,-4.253
37.66,-0.031,-0.151,0.842,5.752,-9.547,8.548
37.68,-0.081,-0.183,0.834,-1.85,2.755,-5.427
37.7,0.191,0.101,1.096,4.884,6.152,3.634
37.72,-0.091,0.05,1.032,0.878,2.517,-5.941
37.74,-0.027,0.007,0.913,0.773,-3.109,-5.129
37.76,-0.14,0.183,0.849,6.296,8.995,-4.995
37.78,-0.11,-0.183,1.022,4.48,-5.701,-7.043
37.8,-0.033,0.177,0.892,-0.22,1.901,9.411
37.82,0.107,-0.02,1.019,2.26,-9.534,-0.141
37.84,0.149,-0.166,0.907,-3.349,0.977,-2.703
37.86,0.017,-0.153,1.077,-0.091,-6.328,-4.104
37.88,0.037,0.13,0.854,-4.26,-9.29,-3.309
37.9,-0.042,-0.124,1.17,1.939,4.154,5.169
37.92,-0.138,-0.07,0.963,-4.705,9.895,8.647
37.94,-0.099,0.081,1.194,-0.015,-6.69,-0.975
37.96,0.021,0.018,0.935,-6.968,-3.23,-1.514
37.98,0.024,0.128,1.127,9.381,-8.329,6.886
38.0,-0.146,-0.095,1.032,9.613,-4.801,5.313
38.02,-0.13,0.097,0.946,-4.357,8.159,-8.252
38.04,0.129,-0.01,1.054,-9.56,6.149,0.931
38.06,-0.055,0.017,1.152,2.383,7.344,-9.805
38.08,0.008,0.165,1.198,5.864,0.221,-3.748
38.1,0.154,-0.048,1.139,-1.763,6.949,-0.767
38.12,-0.088,-0.102,1.196,-5.086,-5.158,5.394
38.14,0.143,-0.066,1.181,-8.447,3.445,4.41
38.16,-0.165,-0.133,0.902,3.315,-5.094,-4.547
38.18,0.191,-0.16,0.999,1.886,3.392,-8.601
38.2,-0.153,-0.124,1.026,-9.499,5.564,7.138
38.22,-0.114,-0.088,1.117,8.089,-6.953,2.986
38.24,-0.005,0.04,1.113,6.825,-7.883,-2.023
38.26,-0.163,0.038,1.09,-8.902,-5.075,-2.42
38.28,0.076,-0.053,1.113,3.436,9.905,-2.189
38.3,0.181,-0.171,0.971,-0.267,-9.704,-9.554
38.32,0.181,0.019,1.13,0.969,-4.144,-0.596
38.34,0.093,0.183,0.922,0.581,-8.394,1.683
38.36,-0.028,-0.052,0.928,-2.421,5.391,-9.113
38.38,0.157,-0.074,1.097,-0.405,-8.18,-3.926
38.4,-0.125,-0.124,0.928,-1.502,-7.525,-0.637
38.42,-0.181,-0.071,1.082,-6.351,5.049,-9.059
38.44,0.046,-0.038,0.805,5.806,9.093,0.034
38.46,0.194,-0.166,1.124,7.982,4.703,-1.977
38.48,-0.132,0.178,1.062,-9.346,0.973,2.165
38.5,-0.154,0.152,0.822,-6.282,2.923,-1.676
38.52,0.076,0.154,1.013,-2.035,-5.664,-4.936
38.54,0.163,0.107,0.993,-5.115,-2.453,-8.63
38.56,0.194,0.152,1.135,8.377,3.675,-1.69
38.58,0.188,-0.041,1.181,-9.963,-3.756,-0.301
38.6,-0.118,0.168,1.115,-4.806,6.185,-4.182
38.62,0.123,-0.063,0.867,-7.267,-6.164,1.794
38.64,-0.159,-0.188,0.993,-2.417,-3.316,3.684
38.66,-0.112,0.066,1.062,1.171,-6.813,0.332
38.68,0.117,0.117,0.929,8.727,-1.001,-0.908
38.7,-0.148,-0.169,0.847,6.757,-8.095,1.911
38.72,0.148,0.055,1.194,-6.231,1.213,-6.175
38.74,0.084,0.183,1.061,-1.797,4.831,3.646
38.76,-0.131,-0.116,1.051,6.897,8.871,6.631
38.78,-0.101,-0.175,1.062,3.056,-3.786,3.632
38.8,0.099,0.08,0.833,3.033,3.011,8.928
38.82,0.079,-0.183,0.903,8.044,-3.97,-2.81
38.84,-0.005,0.077,0.996,1.936,-4.817,-5.95
38.86,-0.115,0.195,0.822,2.979,4.7,9.574
38.88,-0.02,0.187,1.107,4.665,9.776,2.14
38.9,-0.063,-0.001,1.132,-0.644,5.435,6.624
38.92,1.507,1.304,0.413,-134.561,112.121,-130.403
38.94,0.074,-0.146,0.925,-0.141,5.447,2.804
38.96,-0.129,-0.013,0.858,-2.571,5.794,9.62
38.98,-0.103,0.109,0.897,-9.722,-5.541,-3.76
39.0,0.163,-0.006,0.95,7.446,-5.939,-0.014
39.02,0.162,0.011,0.868,-4.084,-8.982,-3.379
39.04,-0.111,-0.017,1.152,3.196,5.388,-1.229
39.06,-0.193,-0.078,1.152,-8.214,-5.398,-5.92
39.08,-0.136,0.013,1.156,-8.848,6.725,-6.715
39.1,-0.15,-0.197,1.043,3.101,6.216,-4.378
39.12,0.119,-0.196,0.979,-1.737,-1.297,9.059
39.14,-0.082,-0.005,1.191,5.822,-3.495,-1.227
39.16,-0.001,-0.11,0.882,-0.541,-2.519,1.675
39.18,0.003,-0.13,1.104,7.299,5.7,1.267
39.2,0.096,-0.048,0.911,6.541,6.985,4.73
39.22,-0.067,0.069,1.106,6.209,-2.829,-1.844
39.24,-0.029,-0.114,0.929,7.165,9.587,8.63
39.26,-0.147,-0.024,0.859,-4.85,7.739,-8.353
39.28,-0.123,-0.148,1.163,-9.604,4.574,-4.074
39.3,-0.063,-0.056,0.805,3.365,4.724,-9.656
39.32,-0.031,0.194,1.19,6.955,-4.282,-7.641
39.34,-0.074,-0.08,1.098,8.816,5.768,-5.783
39.36,0.046,0.166,1.133,3.662,-0.374,8.17
39.38,-0.169,0.071,0.875,-6.105,7.055,-4.727
39.4,-0.114,0.182,1.091,8.077,5.753,-1.541
39.42,-0.119,0.159,1.083,-4.282,-4.909,9.617
39.44,0.158,-0.16,0.941,-2.715,-8.95,-0.506
39.46,-0.097,-0.193,0.84,7.272,3.603,-8.529
39.48,-0.169,0.019,1.085,-6.424,-2.201,7.682
39.5,-0.163,-0.148,0.81,-5.359,-3.873,7.437
39.52,-0.076,0.189,0.979,-1.041,3.283,6.748
39.54,-0.153,-0.162,0.845,-9.65,1.881,1.665
39.56,-0.198,0.035,1.03,-9.356,6.076,1.135
39.58,-0.044,-0.113,0.942,8.689,8.084,-3.146
39.6,-0.108,-0.163,1.115,-4.055,1.708,-6.896
39.62,0.021,0.052,0.933,1.744,8.549,-2.915
39.64,0.156,0.093,0.919,5.203,8.68,6.118
39.66,-0.189,0.123,0.918,-1.451,6.175,-5.753
39.68,0.192,-0.077,1.148,6.696,7.694,3.976
39.7,-0.074,-0.053,0.921,-3.286,-6.117,-9.783
39.72,-0.139,-0.06,0.981,7.942,4.238,6.902
39.74,0.115,-0.065,0.888,2.674,-3.514,-8.451
39.76,-0.172,-0.143,0.859,-4.092,-0.113,5.858
39.78,-0.064,-0.18,1.1,-2.602,-5.195,3.656
39.8,-0.153,-0.198,0.882,-2.4,0.692,-9.367
39.82,-0.175,0.098,1.182,7.458,1.57,5.635
39.84,0.067,-0.095,1.126,9.77,9.342,-2.263
39.86,-0.083,-0.171,1.036,-7.08,-8.213,-1.223
39.88,-0.136,-0.148,0.868,-6.119,-8.735,4.148
39.9,0.025,-0.012,1.168,6.165,-2.033,9.636
39.92,-0.026,-0.107,1.141,-5.907,4.533,8.173
39.94,-0.008,0.035,0.811,5.728,-1.137,9.572
39.96,-0.117,-0.115,0.971,1.085,-7.579,9.143
39.98,0.18,0.07,0.948,-7.856,7.872,-4.36
40.0,0.058,-0.127,0.996,-0.892,-3.022,2.392
40.02,0.178,0.085,1.087,-9.211,-4.385,3.404
40.04,-0.019,-0.054,0.803,-1.037,0.109,-8.288
40.06,-0.157,0.008,1.068,-3.959,0.816,-0.624
40.08,-0.183,-0.197,1.071,-1.683,5.696,6.316
40.1,-0.024,0.093,1.151,-7.433,-5.25,-4.228
40.12,-0.058,-0.062,0.899,-8.74,9.545,5.981
40.14,0.028,-0.007,1.142,-1.76,-9.097,-0.152
40.16,0.111,-0.163,0.836,-5.4,6.515,0.017
40.18,-0.093,0.143,0.967,-4.7,-8.688,-6.577
40.2,0.182,0.061,0.909,7.666,9.119,-6.494
40.22,0.181,-0.165,0.941,-9.216,3.379,-1.734
40.24,0.122,0.087,0.984,7.078,-1.072,0.259
40.26,0.054,0.122,0.971,-9.42,-0.542,-1.771
40.28,0.064,0.194,1.13,-4.156,-3.382,4.498
40.3,-0.158,0.086,1.011,3.432,3.087,4.422
40.32,-0.186,0.065,0.985,-6.961,-0.295,6.251
40.34,-0.134,-0.106,0.823,-7.001,0.433,8.56
40.36,0.076,0.063,0.847,-0.981,-5.542,-7.052
40.38,0.032,0.142,1.141,0.952,7.718,1.644
40.4,-0.19,0.092,1.122,3.864,-1.628,-9.549
40.42,0.043,0.126,0.809,4.697,7.442,-8.968
40.44,-0.038,-0.162,1.144,4.908,-4.584,-2.937
40.46,0.025,0.117,1.001,-9.129,-3.14,5.077
40.48,-0.166,-0.006,1.031,7.335,-0.913,0.369
40.5,0.106,0.145,0.815,-0.834,9.706,-3.668
40.52,-0.034,-0.14,1.001,-5.813,5.693,-9.613
40.54,0.073,0.001,1.029,2.835,2.177,0.127
40.56,0.172,0.011,0.903,-6.634,-4.081,4.503
40.58,0.089,-0.165,0.841,-0.198,3.882,8.305
40.6,-0.15,0.092,0.923,8.602,7.492,-6.047
40.62,-0.169,0.082,1.119,-6.222,4.198,-7.431
40.64,-0.108,0.096,0.898,-4.707,-5.957,-7.173
40.66,-0.039,0.138,1.087,9.323,1.155,1.973
40.68,-0.002,0.073,1.128,6.88,9.74,9.826
40.7,-0.18,0.059,0.92,3.544,6.624,-0.027
40.72,0.132,-0.033,0.952,5.072,-7.8,-6.712
40.74,0.159,0.166,0.811,-1.081,9.68,3.729
40.76,0.062,-0.088,1.183,-0.27,1.514,4.701
40.78,-0.128,0.104,0.933,1.681,-8.064,8.116
40.8,0.172,0.102,1.197,2.209,-1.205,-4.402
40.82,-0.064,0.108,0.918,0.638,2.724,-2.585
40.84,0.163,0.155,1.146,-0.591,2.613,1.514
40.86,0.121,-0.146,1.035,0.593,-5.206,-0.315
40.88,-0.014,-0.173,0.802,7.898,9.917,6.148
40.9,-0.196,-0.068,0.994,-5.958,2.516,-9.266
40.92,0.175,-0.028,0.835,-7.142,0.719,4.428
40.94,-0.113,-0.022,0.96,4.559,-0.707,-5.959
40.96,0.187,0.109,0.936,-0.015,3.536,6.981
40.98,0.196,0.024,1.021,4.142,4.187,-5.857
41.0,-0.071,0.121,0.922,8.019,-0.375,8.322
41.02,0.155,-0.191,0.809,-6.724,-7.278,0.205
41.04,0.103,-0.198,0.931,-7.309,8.934,7.271
41.06,0.069,0.046,0.879,-1.358,8.617,2.769
41.08,0.169,-0.118,1.096,-7.653,-4.105,1.234
41.1,-0.073,-0.143,0.906,-2.808,-9.822,0.458
41.12,-0.185,0.183,1.171,8.479,-8.543,-1.609
41.14,-0.031,0.022,1.011,9.186,8.411,-3.489
41.16,0.19,0.183,0.94,-0.917,-5.012,-6.747
41.18,0.006,-0.107,1.035,2.045,0.16,-9.126
41.2,-0.146,-0.067,0.969,-5.868,-4.718,-4.602
41.22,-0.075,-0.16,0.886,-0.287,1.671,-9.998
41.24,0.146,-0.063,1.017,9.462,-5.811,-4.915
41.26,0.082,-0.024,1.02,-9.455,1.669,-4.774
41.28,-0.174,-0.195,1.066,-7.219,2.207,9.85
41.3,0.042,0.17,1.072,-0.437,-1.278,0.295
41.32,-0.177,0.093,1.02,7.232,5.146,-4.233
41.34,-0.181,-0.057,0.961,0.759,9.027,1.199
41.36,0.104,0.19,1.108,-0.679,8.923,-0.883
41.38,-0.128,0.179,1.155,6.194,8.031,-0.325
41.4,0.102,-0.083,1.011,2.268,6.744,-0.819
41.42,-0.184,0.159,1.079,5.155,9.705,-9.262
41.44,-0.057,0.058,0.937,-4.984,3.47,5.834
41.46,-0.079,-0.111,0.996,-0.284,0.717,-5.246
41.48,0.164,0.1,0.843,5.375,-5.455,2.175
41.5,-0.054,0.006,0.943,-0.993,-6.448,-3.35
41.52,0.01,0.041,1.2,6.742,7.476,7.442
41.54,-0.194,0.045,1.112,-4.203,0.705,-5.002
41.56,-0.135,-0.122,1.15,3.122,8.834,-5.713
41.58,0.16,0.008,0.938,0.31,1.561,9.808
41.6,0.072,0.129,1.122,-6.146,-9.867,-9.932
41.62,-0.115,-0.114,1.121,-3.099,8.61,-8.969
41.64,-0.067,-0.049,0.906,-5.834,-4.462,9.022
41.66,0.086,0.166,0.825,-1.647,0.72,-9.724
41.68,0.189,-0.059,1.182,-5.068,6.143,-1.957
41.7,0.185,-0.102,0.884,-4.623,-5.822,-5.679
41.72,0.168,0.139,0.966,-0.401,9.976,-1.293
41.74,0.162,-0.196,1.159,0.983,-8.944,-2.519
41.76,0.004,0.113,0.88,1.847,0.691,-6.207
41.78,-0.021,-0.176,0.92,4.89,1.855,-3.647
41.8,-0.101,0.014,1.027,-4.027,-8.157,8.438
41.82,-0.029,0.071,0.836,-1.048,6.35,-6.444
41.84,0.062,-0.2,0.888,7.963,3.18,-3.796
41.86,0.071,-0.199,0.944,-9.945,-0.411,4.783
41.88,0.198,0.139,1.135,1.391,-7.939,2.401
41.9,-0.199,0.081,1.103,-1.849,4.508,2.915
41.92,-0.088,-0.083,0.897,7.696,-3.713,-7.287
41.94,0.076,0.108,1.058,-5.927,-2.977,6.207
41.96,-0.117,0.075,1.109,-4.385,0.614,-3.147
41.98,-0.061,-0.039,1.146,-8.278,-1.257,-6.475
42.0,0.032,0.002,1.162,-5.78,-7.684,-0.441
42.02,0.188,-0.155,0.999,9.594,6.92,2.33
42.04,-0.116,0.08,1.186,-2.527,-8.373,-0.908
42.06,0.169,-0.128,1.033,-2.605,4.789,1.014
42.08,0.064,0.041,0.965,5.874,-3.865,7.363
42.1,-0.099,-0.2,1.099,6.763,8.553,-2.687
42.12,0.111,-0.191,1.096,9.043,9.89,-9.001
42.14,0.068,-0.157,0.873,-6.799,5.664,7.954
42.16,0.117,-0.026,1.081,-9.163,-9.557,9.978
42.18,-0.029,0.084,0.831,2.52,4.131,-1.23
42.2,-0.049,0.14,0.894,3.357,5.349,-4.008
42.22,0.02,-0.104,1.033,-8.931,-6.651,5.873
42.24,-0.198,0.143,0.999,8.993,-3.497,5.117
42.26,0.007,-0.031,0.922,5.7,0.052,-0.535
42.28,0.07,-0.151,1.116,-6.903,4.674,6.947
42.3,0.072,-0.14,0.916,-9.419,-4.537,7.887
42.32,1.385,1.564,0.092,-116.729,-135.961,-156.243
42.34,0.146,-0.034,0.928,1.698,-2.283,-5.063
42.36,-0.163,0.123,0.968,9.093,0.426,-4.68
42.38,-0.01,-0.156,1.006,0.374,2.713,5.365
42.4,0.093,0.123,1.176,0.486,9.663,6.625
42.42,-0.179,-0.074,1.001,-0.575,-1.632,2.687
42.44,0.044,-0.131,1.078,-0.07,-8.772,-9.491
42.46,-0.114,-0.046,1.001,-4.324,7.587,-2.224
42.48,-0.091,0.049,1.034,-8.157,-1.743,-4.674
42.5,0.122,-0.176,1.176,2.524,-3.286,-1.372
42.52,-0.003,-0.102,0.803,-7.241,-0.762,-0.552
42.54,0.085,-0.007,0.901,-7.895,-7.796,9.453
42.56,-0.1,-0.109,1.094,3.894,-0.36,3.977
42.58,0.125,0.056,1.081,-2.318,6.849,4.865
42.6,0.048,0.024,0.811,7.668,0.321,2.556
42.62,-0.091,0.032,1.142,-0.047,0.893,7.266
42.64,-0.047,0.052,0.963,2.909,3.156,-3.186
42.66,0.166,0.043,0.872,8.035,5.19,2.921
42.68,0.14,-0.191,1.17,3.97,-3.292,3.192
42.7,-0.01,0.113,0.876,-8.572,-2.67,-7.213
42.72,-0.034,-0.129,1.08,-7.601,2.14,5.346
42.74,-0.158,-0.192,0.88,7.318,-7.502,-2.752
42.76,-0.093,0.114,0.805,-4.522,6.792,-0.368
42.78,0.132,0.18,0.841,-8.776,-5.474,-0.004
42.8,0.094,-0.055,1.032,-8.803,0.966,9.948
42.82,-0.035,-0.178,0.846,5.096,-7.845,0.505
42.84,-0.019,-0.111,1.036,-9.072,-1.913,7.2
42.86,-0.058,-0.106,0.851,6.629,5.645,2.15
42.88,-0.01,0.013,0.998,-2.965,1.809,1.674
42.9,0.035,-0.091,0.8,5.954,-5.197,1.754
42.92,0.063,0.055,1.039,2.374,-7.957,2.632
42.94,0.058,-0.161,0.852,8.656,5.345,-4.487
42.96,0.042,-0.051,1.117,-4.177,-7.639,5.371
42.98,-0.171,0.087,1.053,7.407,-3.029,-9.384
43.0,-0.12,-0.02,0.901,-1.952,6.086,-1.09
43.02,0.105,0.09,0.943,5.679,5.723,-3.856
43.04,-0.071,0.181,1.108,-0.148,-7.09,8.8
43.06,0.197,-0.185,1.105,-5.754,3.083,-3.735
43.08,-0.104,-0.163,1.043,-2.881,9.632,-4.481
43.1,-0.196,-0.19,1.184,5.759,9.617,7.872
43.12,-0.154,0.008,0.972,-2.587,6.901,-0.058
43.14,0.141,-0.147,0.987,-1.594,1.116,-7.713
43.16,-0.04,-0.013,1.102,-1.73,5.447,-0.598
43.18,0.023,-0.054,0.939,8.477,-9.441,-6.207
43.2,-0.066,0.015,1.119,5.247,1.531,7.862
43.22,-0.01,0.033,1.178,-5.417,6.95,7.002
43.24,0.185,0.174,1.047,9.822,5.057,-4.073
43.26,0.19,-0.153,0.896,8.591,6.857,-8.146
43.28,0.018,0.007,0.986,6.35,6.758,-3.091
43.3,-0.051,-0.148,0.823,-0.785,-7.38,-7.146
43.32,0.003,-0.117,1.151,-9.313,2.445,-0.067
43.34,-0.056,-0.137,0.998,-4.404,-8.536,9.619
43.36,-0.148,-0.183,1.122,-9.853,-3.6,5.002
43.38,0.2,-0.121,0.854,0.72,1.365,5.174
43.4,0.038,0.048,0.927,1.757,4.252,-8.552
43.42,0.196,0.053,0.831,8.309,-9.049,-4.539
43.44,0.164,-0.172,0.9,9.917,7.768,3.835
43.46,-0.048,-0.042,0.93,-6.079,6.985,2.258
43.48,0.083,0.077,1.184,-0.581,-2.523,6.01
43.5,-0.168,-0.022,1.01,-9.029,-4.01,8.92
43.52,-0.161,-0.149,1.003,-1.449,6.335,-2.343
43.54,0.032,-0.109,0.879,7.64,-2.68,-4.792
43.56,-0.065,-0.084,0.888,2.271,3.492,9.772
43.58,-0.166,0.081,0.809,-8.427,9.0,-6.103
43.6,0.132,0.112,0.98,6.43,7.267,-2.796
43.62,0.018,-0.045,0.924,-2.636,-5.526,1.846
43.64,0.125,-0.008,0.995,-6.58,-0.871,7.81
43.66,0.155,0.082,1.175,-2.965,-4.227,3.39
43.68,-0.028,0.157,0.855,5.207,6.905,-1.869
43.7,0.14,0.126,1.2,-9.885,6.863,-7.387
43.72,-0.104,0.015,0.907,-4.974,-2.832,9.845
43.74,0.047,-0.023,1.151,-8.905,5.585,-1.38
43.76,-0.02,0.015,0.821,-3.639,-1.463,-5.591
43.78,-0.139,-0.156,1.016,-7.06,-4.954,-3.49
43.8,0.067,0.013,1.106,6.015,0.907,-6.177
43.82,-0.08,-0.072,1.118,-3.234,0.914,3.346
43.84,-0.104,-0.185,0.984,9.608,-6.363,0.716
43.86,-0.033,-0.049,1.029,4.222,-1.013,0.474
43.88,-0.175,0.102,1.166,4.622,0.953,-8.428
43.9,0.102,0.04,0.988,-8.173,0.528,-1.994
43.92,0.016,0.053,0.919,9.873,2.739,8.042
43.94,-0.036,-0.129,0.998,-0.873,9.233,-0.657
43.96,0.044,0.104,0.895,5.549,7.602,5.575
43.98,0.029,-0.015,0.894,-1.068,8.354,9.476
44.0,0.082,0.149,0.823,-9.935,3.131,-4.5
44.02,-0.099,-0.011,0.995,0.464,6.555,-4.701
44.04,0.038,0.182,1.163,4.66,-3.379,1.537
44.06,0.113,0.183,1.022,-1.972,-1.921,-5.567
44.08,0.028,0.057,1.05,-9.511,-7.176,5.554
44.1,-0.045,0.138,1.119,7.894,8.203,-2.522
44.12,0.055,-0.18,1.136,0.935,-4.684,-7.178
44.14,-0.006,-0.117,1.114,-0.528,2.786,-1.33
44.16,0.121,0.043,0.833,2.324,9.312,0.618
44.18,-0.051,0.071,1.028,2.077,3.163,2.541
44.2,-0.015,-0.147,1.116,2.925,-5.863,3.449
44.22,-0.03,-0.021,1.164,5.331,5.872,-1.226
44.24,-1.634,-1.603,1.677,160.707,-139.795,126.969
44.26,0.197,0.193,0.871,-9.938,-1.07,1.626
44.28,-0.172,0.109,0.974,-2.214,9.834,3.491
44.3,0.073,-0.026,1.154,-4.134,4.441,7.815
44.32,-0.174,-0.111,0.997,4.965,5.76,-5.265
44.34,0.129,0.191,1.101,5.56,2.264,8.741
44.36,0.116,-0.17,1.109,-0.352,-1.144,-1.824
44.38,0.086,-0.199,1.199,-2.207,-6.974,-2.91
44.4,0.078,0.025,0.835,3.992,6.806,-1.068
44.42,0.026,-0.147,1.071,-8.239,-7.113,-5.484
44.44,0.164,-0.043,1.191,3.37,4.542,-1.037
44.46,-0.147,-0.125,0.829,-6.533,-7.788,1.2
44.48,-1.461,-1.704,0.204,-181.053,130.594,-144.109
44.5,-0.048,-0.01,0.86,-2.359,-0.327,-4.115
44.52,0.015,-0.177,1.037,5.291,7.72,0.556
44.54,-0.035,-0.147,0.93,-7.503,0.474,2.95
44.56,-0.162,0.066,1.169,8.114,6.266,-7.614
44.58,-0.064,-0.091,0.834,7.376,9.438,9.676
44.6,-0.037,-0.04,1.147,2.173,5.228,9.482
44.62,0.127,-0.105,0.88,9.007,-9.499,9.568
44.64,-0.089,0.126,0.935,-3.179,4.409,-3.355
44.66,-0.006,0.151,1.031,8.956,9.254,-8.159
44.68,0.163,0.181,1.158,-6.175,-6.43,-7.195
44.7,-0.102,-0.175,0.962,5.386,3.377,-6.847
44.72,0.135,0.045,1.2,2.988,-0.6,3.594
44.74,0.017,0.111,0.922,-5.313,-1.038,-9.779
44.76,0.02,-0.11,1.078,9.24,-3.01,-4.742
44.78,-0.171,0.063,1.066,-7.806,3.265,-2.763
44.8,-0.042,-0.17,0.85,-8.269,-7.811,-8.4
44.82,-0.161,0.065,0.872,8.041,-2.884,-6.916
44.84,0.149,0.014,1.004,-4.385,8.253,-4.483
44.86,-0.188,-0.046,0.983,6.042,-3.165,-9.698
44.88,-0.076,-0.076,1.157,-9.589,-1.586,6.365
44.9,-0.087,0.061,0.837,5.31,-2.978,0.736
44.92,-0.014,0.052,0.826,5.375,-3.348,9.346
44.94,0.112,-0.009,1.191,-8.77,-6.655,1.632
44.96,-0.19,0.14,0.964,7.782,-9.548,5.278
44.98,0.031,-0.197,1.145,6.698,6.493,2.944
45.0,0.099,-0.162,0.948,-1.078,3.884,5.004
45.02,0.035,0.13,1.127,4.191,-1.84,1.493
45.04,0.111,-0.196,1.128,-2.262,1.412,0.197
45.06,0.166,-0.147,1.071,-4.286,1.082,-8.344
45.08,0.171,0.18,1.061,-6.753,-0.414,-4.547
45.1,-0.129,0.053,0.817,2.076,-6.771,-7.758
45.12,0.033,-0.094,1.068,4.377,9.103,-0.986
45.14,0.176,-0.081,1.113,-7.326,5.609,-9.258
45.16,0.012,0.004,1.187,2.525,3.249,5.42
45.18,-0.122,-0.192,1.088,-3.073,5.057,-9.436
45.2,0.196,-0.123,0.955,7.239,-7.812,6.393
45.22,-0.17,0.184,0.854,4.422,-8.61,-0.264
45.24,0.159,-0.126,1.026,4.505,0.125,0.045
45.26,-0.038,0.068,1.154,-9.402,6.852,-1.762
45.28,-0.162,-0.171,1.134,-2.424,5.876,-7.256
45.3,0.152,-0.045,0.915,8.989,-8.537,6.719
45.32,-0.085,-0.121,1.038,6.504,-2.104,-6.464
45.34,-0.023,0.017,0.841,-4.053,-0.135,5.503
45.36,0.17,0.037,0.879,6.311,9.714,7.561
45.38,-0.175,0.166,1.041,1.538,9.681,-7.202
45.4,0.054,-0.172,1.054,-1.788,-0.851,-1.138
45.42,0.02,0.129,1.149,8.24,3.205,-8.143
45.44,-0.052,0.026,1.039,-3.271,-8.367,-9.141
45.46,-0.146,-0.152,1.169,-0.953,1.563,-5.414
45.48,0.193,0.108,0.929,-2.322,-0.077,1.383
45.5,-0.141,0.118,1.101,0.163,-0.869,4.986
45.52,-0.155,0.017,0.989,-6.105,4.18,6.264
45.54,-0.043,0.034,1.071,8.659,1.984,3.318
45.56,0.154,0.012,0.885,5.687,-9.359,1.223
45.58,-0.143,-0.073,1.199,3.391,-9.414,5.906
45.6,-0.073,0.082,1.05,6.427,3.757,-3.471
45.62,0.148,0.116,1.122,1.327,-4.957,0.291
45.64,-0.192,-0.185,0.837,-4.879,5.667,0.121
45.66,-0.055,0.071,1.033,-8.587,-6.283,-3.244
45.68,0.075,0.03,0.97,3.647,8.138,0.115
45.7,-0.075,0.041,0.962,-8.017,-7.863,-1.555
45.72,0.12,0.148,1.141,-2.612,3.914,-8.525
